ISCO08_C,ISCO1C,ISCO2C,PVLIT1,PVLIT2,PVLIT3,PVLIT4,PVLIT5,PVLIT6,PVLIT7,PVLIT8,PVLIT9,PVLIT10,PVNUM1,PVNUM2,PVNUM3,PVNUM4,PVNUM5,PVNUM6,PVNUM7,PVNUM8,PVNUM9,PVNUM10,NUMWORKC2,READWORKC2_T1,WRITWORKC2,ICTWORKC2,SPFWT0,AGE_R,GENDER_R
9996,995,995,171.77521,176.45886,220.77548,186.41084,175.78441,188.21889,174.55891,176.11858,188.22531,182.32293,184.35311,131.73552,167.42686,193.05495,157.69287,160.50333,151.30413,176.24098,146.13299,169.75196,.v,.v,.v,.v,3558.720973,22.0,1.0
2221,2,22,233.86122,189.13064,206.8221,197.64069,211.40847,215.16327,175.30241,194.75419,203.89935,209.81338,227.05494,220.32561,222.58128,218.98738,240.36546,201.59876,203.64789,232.42302,221.9609,209.24806,1.24678,3.42077,1.98731,1.07795,1025.095134,43.0,2.0
9111,9,91,239.29523,248.50264,230.28171,232.88195,221.60191,224.53961,234.46658,221.52532,231.21257,237.61574,252.53783,248.34778,201.3379,199.55476,244.21917,209.28122,219.73421,213.83154,241.57527,238.83176,1.2891,1.57577,0.20752,.v,886.327647,33.0,2.0
9111,9,91,150.76343,151.40797,149.47638,131.31393,144.29408,148.86884,164.64895,139.10768,141.73694,123.57671,177.79854,163.64104,139.23051,121.17633,160.08889,147.81087,189.73166,150.14034,160.60749,108.76219,1.4756,1.00891,1.631,.v,2054.166292,41.0,2.0
2634,2,26,250.72019,274.56073,269.89323,266.94908,271.66497,282.67475,273.16271,261.72305,275.79826,276.20567,265.83387,265.18545,266.48638,261.86307,254.60777,278.88118,269.28103,263.6498,260.22471,279.47249,1.01566,2.34571,3.25892,1.36172,2255.858852,25.0,2.0
9996,995,995,336.33594,345.49647,332.82696,298.13992,351.22569,368.62287,335.90851,349.6058,331.91052,352.54128,349.3374,332.59647,333.21944,327.83105,313.94338,325.61365,308.15523,334.96854,324.46435,338.42917,.v,.v,.v,.v,2507.544637,19.0,2.0
1420,1,14,218.96654,256.56994,247.50904,240.81508,240.1958,247.7786,229.43013,254.61163,234.15012,238.27581,256.50508,250.64617,250.13799,251.19519,214.35321,245.75103,228.67895,226.34669,218.63727,239.06812,2.53858,3.14807,3.63381,2.41101,1817.864057,33.0,2.0
9411,9,94,256.95044,216.97511,226.79246,250.58755,239.02793,260.96075,244.17003,244.17309,248.64358,248.26608,251.94041,234.43829,252.38529,249.1723,263.47978,245.22556,250.99211,256.94728,273.31885,275.85963,2.05393,1.96997,2.53495,1.45052,782.499605,32.0,2.0
1323,1,13,262.36225,250.01505,261.0396,271.22761,271.65301,267.41178,264.81743,282.58158,271.92813,272.83412,280.75497,291.41041,260.5218,267.68374,280.13309,273.607,275.99676,280.46368,286.55745,281.56715,2.56013,1.18044,2.38929,1.76894,3230.937567,36.0,1.0
7422,7,74,280.79139,276.11989,279.62492,259.64435,286.51585,297.9504,288.97344,262.79548,304.48142,252.52419,305.75659,265.70178,281.56857,297.36924,295.50462,288.35941,291.65217,274.98835,295.87433,273.98385,2.37531,2.6905,3.63381,1.47207,587.040963,37.0,1.0
2411,2,24,330.08937,288.98657,296.38783,323.10095,318.14526,299.28541,323.01287,332.26214,318.9685,318.41123,319.11642,337.3465,287.492,347.01051,326.05304,316.72332,309.74477,320.94898,301.06804,330.69696,2.40869,2.17894,1.97775,2.8321,1115.000168,32.0,2.0
4110,4,41,196.93772,172.62585,177.19595,190.43521,163.29264,188.52997,202.41565,184.04828,193.43118,200.34524,247.42393,195.83457,227.54129,232.24045,190.62474,225.74801,213.73623,210.85321,214.56247,199.9599,2.47263,3.50697,2.81704,1.89134,3419.5643,47.0,2.0
1420,1,14,241.98434,228.56557,238.12872,250.15776,236.82762,248.30328,233.12293,234.87155,224.00711,225.56702,258.61317,236.40716,252.71442,257.00439,224.70966,236.68863,216.15905,238.65389,214.75545,241.87039,2.03035,1.86032,2.81704,1.89134,1456.136748,57.0,2.0
5223,5,52,305.38245,266.88556,318.89197,328.79144,315.25219,294.59312,352.16112,309.4408,318.82211,295.05338,276.69366,286.34642,326.35364,285.75045,292.74856,313.24187,312.52132,289.38394,292.86893,273.39857,1.24678,1.74216,2.80464,2.8321,3216.758692,21.0,1.0
1324,1,13,259.05694,260.75334,288.82846,282.45785,284.70614,266.94907,299.77759,307.33885,257.08395,276.6895,256.10873,277.13914,280.80293,270.80186,279.12547,281.48676,287.36737,274.52882,275.88975,276.2732,3.23777,1.93314,3.02169,2.41101,2768.105523,29.0,1.0
2421,2,24,223.82582,212.23799,230.04524,227.34482,225.16457,214.64377,221.21891,225.46565,227.82613,227.27121,240.88591,231.85913,245.29625,238.77786,211.7336,210.11767,253.87845,220.92134,250.41748,217.04892,5.39161,4.53938,3.63381,2.8321,1712.029093,53.0,1.0
9996,995,995,150.85848,161.44953,175.48468,149.60923,162.95376,155.75845,159.65541,142.78939,167.19668,143.72966,130.98998,130.9961,128.91277,122.3905,111.4464,119.86159,130.78894,107.75064,122.0083,112.83574,.v,.v,.v,.v,921.851883,33.0,2.0
2342,2,23,147.68253,178.96975,158.88369,166.46346,182.20264,185.31519,154.78063,191.29723,180.58041,163.5891,152.92214,173.75426,142.91323,166.336,138.41012,161.26404,168.07594,177.57879,163.22741,147.47424,1.01566,2.04155,2.91138,1.89134,1120.268441,33.0,2.0
9996,996,996,276.23568,259.09868,276.35281,276.81001,266.17543,304.77807,267.89469,260.62978,280.48184,294.95001,265.61807,241.53584,287.18658,288.05536,284.38398,285.31963,261.34927,283.69155,263.20081,258.95376,1.70751,1.71981,3.0635,2.8321,3062.057255,20.0,1.0
7214,7,72,199.2877,194.23119,174.93746,205.13272,201.18704,182.42051,201.77914,161.28926,194.57179,216.39499,175.83491,205.20243,171.37712,206.71782,208.85526,182.35961,195.14427,200.10674,204.27299,202.55812,0.11034,1.55967,1.1898,.v,3392.355825,56.0,1.0
2413,2,24,277.5874,252.42444,268.72254,246.73824,264.41049,244.83308,237.97965,269.55441,257.3395,250.62866,296.5774,291.61933,331.14073,275.16948,313.58378,282.18465,275.8057,289.8725,302.02395,276.48435,3.99039,2.63788,2.51711,4.47177,1115.005768,29.0,1.0
7234,7,72,183.9055,187.51087,175.79747,216.93053,177.13607,166.53314,200.59765,197.12448,193.39622,224.04977,197.6546,208.31535,187.7209,204.73626,183.13976,176.449,190.55573,194.36825,202.3576,214.23481,2.11014,1.35453,0.20752,1.2247,1297.713857,53.0,1.0
8322,8,83,237.25098,264.97879,250.85393,255.9948,256.11876,251.92451,243.50051,278.16869,274.87564,244.11313,238.22224,249.91523,256.0471,244.91853,259.42346,247.34492,225.89525,242.48567,279.49495,227.03371,2.24504,0.58269,0.85358,0.77396,1906.3759,55.0,1.0
2351,2,23,233.39048,229.40289,223.10462,230.30534,224.85862,231.31844,235.99685,201.2389,228.8208,221.10216,241.32243,221.21899,217.29828,213.97264,221.02541,223.52228,231.05374,222.94107,248.59491,231.32065,2.0892,3.31358,3.63381,4.47177,614.241782,26.0,2.0
9996,995,995,204.75087,226.75646,240.58856,222.20006,254.53561,225.54927,229.98328,222.35117,207.8203,247.86515,227.33679,218.7066,258.79704,243.90776,262.83156,223.76725,250.72493,247.28459,244.74252,264.77368,.v,.v,.v,.v,1675.576653,51.0,2.0
3343,3,33,294.23621,267.92304,266.37691,244.35291,239.14475,260.45309,240.39405,251.67449,266.35238,249.52848,250.16357,247.99011,263.59699,209.02146,209.32972,248.70524,225.62885,222.568,232.92876,256.06977,1.89579,2.50658,2.39793,1.89134,614.241782,35.0,2.0
2142,2,21,231.97611,169.33128,176.4695,226.85838,207.52868,193.00836,200.60441,206.17145,185.27212,191.60917,199.57472,180.2042,180.19833,199.64081,194.56297,207.41973,213.97204,210.89344,209.92879,222.18974,3.40561,3.33976,3.63381,2.41101,8625.104046,62.0,1.0
9996,996,996,209.10621,206.23323,211.46092,203.17824,200.734,218.65086,191.42999,188.11046,184.77511,202.39144,194.09467,188.24055,196.72856,172.39835,189.21796,200.35791,183.28865,192.2958,188.82616,200.56528,.v,.v,.v,.v,7886.970112,31.0,2.0
2221,2,22,238.51686,222.79224,237.42694,229.95737,220.76221,246.30321,227.95974,243.8165,233.71007,252.99321,261.35904,251.91287,270.15033,265.70264,278.07587,248.92911,225.35685,279.72334,228.80488,261.80032,1.24678,2.35832,2.59139,1.66458,868.579346,41.0,2.0
9112,9,91,160.06807,171.03542,188.97774,164.16261,170.5529,153.42299,157.85616,170.35252,173.89838,135.99408,138.733,148.35888,180.39067,126.89457,143.45937,146.16087,155.00519,155.09129,167.76393,132.26098,0.11034,-1.81651,0.20752,.v,6228.784519,42.0,2.0
5322,5,53,146.62488,152.74054,157.23711,143.06504,141.65354,154.86822,171.52257,134.33482,161.01518,152.97102,155.30236,135.19555,141.14566,154.02103,144.51694,152.52922,162.13586,152.43829,142.57017,143.3649,3.17563,4.53938,1.81786,1.85915,3134.921256,39.0,2.0
5211,5,52,204.4873,214.17867,262.58582,232.37728,200.17681,206.26814,184.04477,234.09412,205.55028,217.03393,235.64872,209.48918,238.85736,231.371,219.04477,208.84784,223.83282,225.21185,189.08545,235.86396,1.83742,1.1961,0.20752,.v,1133.023894,36.0,2.0
9996,996,996,122.57659,137.36074,133.92772,135.24952,133.22963,142.8021,131.55874,116.88724,116.15602,147.23741,136.60341,142.90689,118.26369,175.87374,150.44461,122.12925,119.897,119.72074,125.90655,148.81475,1.24678,1.80743,3.63381,0.77396,1562.096189,44.0,2.0
5221,5,52,147.1569,152.59213,183.27675,126.13486,161.17111,126.79717,162.61401,170.0076,143.56843,159.94666,175.47301,174.33967,211.10594,168.15452,206.60101,149.02085,188.74527,191.67527,175.3619,200.57245,2.3528,0.96856,0.20752,.v,5361.212352,23.0,1.0
5221,5,52,168.82841,170.79735,159.66306,175.55271,197.0379,165.93311,186.53758,187.72463,157.21778,160.13442,152.10933,160.43287,178.57996,139.36481,188.35381,173.0955,180.10133,174.66931,142.86809,164.7411,2.86981,2.03773,2.41025,0.67256,1584.377905,54.0,2.0
9112,9,91,120.04994,128.85132,120.36599,143.92788,122.04444,149.71035,152.78062,128.63107,139.4984,125.77644,114.51079,125.49307,101.2699,114.84888,114.79337,134.07926,140.71721,140.57265,85.94739,85.57135,0.11034,0.81802,0.20752,.v,1623.369721,50.0,1.0
8343,8,83,233.93797,235.97709,243.09959,240.39964,223.08098,233.58631,237.59097,241.26659,259.24008,239.3887,243.80329,242.57617,211.00801,222.57236,233.24419,203.40274,256.14203,236.02783,223.39979,219.17487,1.24678,2.21514,1.66156,.v,2597.041472,28.0,1.0
1321,1,13,251.62842,235.47918,248.16394,238.89134,250.19862,244.07782,274.75467,253.30044,250.82401,258.29027,263.43087,250.03853,283.13765,260.55749,272.2647,264.6037,295.05158,268.69037,277.64747,270.92943,2.42849,2.50871,3.10797,3.99264,1924.084108,42.0,1.0
9996,996,996,239.55666,250.80137,255.28855,257.03814,271.95287,270.28992,283.82535,296.90162,265.98954,267.46583,250.32934,254.59697,212.40351,255.41636,238.63185,264.96271,282.79473,266.21295,234.42099,233.99148,0.82065,0.48271,1.49955,.v,3710.095352,18.0,2.0
2423,2,24,271.76054,279.72722,283.04897,301.62521,285.75494,283.74992,282.73908,298.66368,274.20783,279.7578,295.39867,284.70531,306.29181,311.17003,310.37683,291.55779,300.89344,310.4992,325.33394,283.74296,2.73115,1.96759,2.70013,2.8321,575.341708,29.0,2.0
9214,9,92,110.82057,138.1633,110.59221,127.71987,153.99593,120.28124,97.55626,109.79011,117.2978,130.77431,56.95078,105.98044,59.13278,70.00034,93.68015,63.46043,23.73946,75.31402,103.2555,102.66907,0.11034,0.64061,0.20752,.v,6060.295564,62.0,1.0
9996,995,995,161.08215,201.50212,190.07579,158.01028,176.11223,173.74138,157.02327,160.43816,186.27204,170.12676,147.60054,156.32831,157.48875,156.10094,150.26959,137.58309,136.34006,163.92375,152.20733,144.47488,.v,.v,.v,.v,737.134153,48.0,2.0
9111,9,91,217.03307,216.55071,195.43067,196.21597,191.46114,239.03994,198.267,197.0488,224.52504,215.14414,213.84152,195.12275,196.79743,201.4278,166.19187,211.49718,208.49139,196.13641,207.9568,212.98664,0.11034,1.46481,0.20752,.v,753.516665,47.0,2.0
4120,4,41,280.81889,266.97953,283.22949,261.05646,261.11751,272.23079,260.4845,269.51282,248.14816,287.49189,283.12064,251.52104,273.63303,284.98525,236.26224,225.24867,263.09027,298.09055,265.58294,277.38422,1.6236,3.08437,2.59139,1.85915,1894.109347,29.0,2.0
5132,5,51,229.11286,243.92338,240.49403,197.40836,232.73042,232.94072,249.93959,209.02636,271.10879,268.98616,236.84658,221.40769,203.33975,207.04862,216.89601,201.7959,211.04027,213.43213,239.71508,200.64664,1.21635,-1.81651,0.20752,.v,1272.012595,18.0,2.0
9996,996,996,268.21559,248.81529,243.3736,223.23918,226.48434,229.07039,259.00354,220.08172,252.48383,211.58139,223.18519,227.50275,226.94526,210.77664,200.48332,225.33781,231.57129,198.58071,230.0632,226.76627,1.0712,0.17202,0.76608,.v,11705.310446,22.0,2.0
1330,1,13,274.81112,274.47155,278.23196,292.43618,278.80057,260.90536,300.22032,261.10545,274.06491,282.8578,287.90593,331.68825,308.92319,307.41624,320.29211,309.24463,341.52787,317.30265,316.6046,350.55672,2.83631,2.77198,2.61166,4.03035,5485.007469,54.0,1.0
9996,996,996,198.05676,217.1647,214.24987,215.65625,150.77948,200.53597,182.7315,156.17353,220.51957,229.13519,169.5075,224.96636,180.20443,193.96899,108.61632,173.07261,150.5893,167.61878,188.76773,202.51577,.v,.v,.v,.v,585.129281,56.0,2.0
9996,996,996,276.94677,267.46007,278.5203,273.21055,260.10082,250.04905,267.49289,256.75649,266.34397,255.35897,262.88859,259.23297,272.37332,236.09196,271.35527,258.2448,276.93295,260.73786,244.7123,233.90821,1.39489,1.53353,1.91848,2.41101,2014.484561,27.0,2.0
7512,7,75,226.82456,227.16895,221.73236,237.44962,216.49314,207.66274,237.99031,217.16591,209.38401,206.93378,220.67523,214.04848,213.52571,224.03485,195.54211,211.27661,231.94434,191.70503,208.26571,192.07213,1.97204,1.79719,0.20752,1.2247,4998.897297,41.0,2.0
9996,996,996,260.90704,240.53521,269.69608,256.73387,232.49647,275.00512,269.09739,259.31307,269.63695,269.03241,287.21127,284.23564,288.36653,268.15659,292.1615,270.85091,283.53181,277.05043,280.35744,263.32478,2.84918,2.53437,3.3186,1.57089,900.163822,34.0,2.0
9996,996,996,160.87862,185.06158,152.39552,155.40378,168.26664,162.60344,151.3774,147.97412,144.88119,126.93938,156.42562,190.26212,142.26239,171.19242,168.68966,153.41037,151.73634,161.46062,116.55976,130.26339,1.0712,0.70939,0.20752,1.2247,1021.048624,43.0,1.0
9996,995,995,167.60295,176.65002,176.67702,168.70961,157.89173,198.22559,138.02169,184.42551,182.14144,172.71483,159.36097,135.94948,140.31527,140.94871,148.28062,175.60187,148.23768,186.6679,157.38797,149.10059,.v,.v,.v,.v,1059.453958,65.0,2.0
9996,995,995,261.2739,270.71503,279.64563,280.04634,248.12224,275.16516,252.39184,277.48944,262.94918,267.64199,274.06197,295.68181,310.38216,295.73562,304.4711,282.15602,297.3164,293.8148,295.84249,300.40669,.v,.v,.v,.v,4657.236247,50.0,2.0
2512,2,25,364.43415,349.11516,338.7716,366.08578,323.19203,351.38772,350.86487,347.02737,364.38121,365.87262,343.35408,353.77356,344.95452,376.79731,328.90852,369.78827,332.54835,371.96787,369.25598,347.03591,3.23832,4.08317,2.39793,4.47177,1297.097655,42.0,1.0
7119,7,71,137.31744,134.31752,140.37368,131.67248,166.2342,127.3988,144.24293,131.23997,159.65828,161.97044,108.45478,110.5532,120.17235,82.72929,142.58058,150.80002,134.66461,141.09204,112.83197,134.64298,0.11034,1.62988,0.20752,.v,4981.232252,50.0,1.0
7115,7,71,254.87241,268.65228,281.35368,287.63949,261.6453,271.26782,309.22992,291.88271,303.96051,311.79646,306.24828,303.59773,318.9588,304.83152,297.38569,280.52698,326.54909,312.7223,322.79415,316.73708,2.9954,2.41428,2.59139,1.30991,4522.02274,31.0,1.0
3212,3,32,195.67814,172.39368,195.68319,177.52686,210.37395,182.08699,169.56353,183.78677,190.91727,175.88355,179.24871,125.34684,200.48571,162.39924,195.17995,163.80634,156.59095,177.699,182.07566,166.57158,2.80626,1.76309,3.63381,3.99264,2652.010424,56.0,2.0
9996,996,996,246.1443,243.79767,233.02961,245.72995,231.67915,231.28949,260.09074,232.6477,230.63817,243.85019,218.58012,195.27247,256.98226,238.11001,257.65039,237.12619,240.40263,220.7256,245.52787,241.79768,1.89498,1.5017,0.20752,1.21444,2675.838641,21.0,2.0
2330,2,23,238.8305,261.00638,251.19011,225.38244,246.9872,243.57514,256.7141,259.39569,262.37506,262.26053,297.00964,292.72112,284.49,277.74452,276.66542,275.12185,295.36734,283.43365,328.09053,283.26472,5.39161,2.89899,2.05622,2.8321,1905.96437,34.0,2.0
9996,995,995,190.4762,200.63707,188.33718,200.16678,188.42632,198.49185,195.87347,166.95332,182.35681,186.46496,233.09189,246.19986,252.50944,227.02185,227.86382,229.48749,227.00766,221.41378,217.80985,244.09449,.v,.v,.v,.v,13849.308082,22.0,1.0
1345,1,13,293.40277,282.19277,300.63772,284.29507,301.06287,300.93286,298.67048,271.30082,311.81236,297.35665,331.53199,312.93264,333.47617,321.35926,323.15673,321.65915,313.70917,289.56227,328.9222,330.63159,1.97754,2.2184,2.21611,2.25016,1368.791934,51.0,2.0
9996,995,995,200.12709,188.69974,194.49281,167.49419,181.67912,200.72163,209.47767,195.9783,204.19599,184.85791,181.28367,153.17533,144.74732,127.14734,130.81444,165.32767,190.02801,186.61691,149.2913,163.61503,.v,.v,.v,.v,680.020404,63.0,2.0
7233,7,72,215.0384,262.25404,213.84665,222.66102,243.50446,215.01062,227.10196,246.04355,233.55637,241.56963,244.56458,243.40493,224.13839,245.54066,253.84524,222.25162,238.22313,225.94919,250.12357,250.89885,1.91353,2.70799,3.63381,.v,6453.834794,25.0,1.0
8183,8,81,101.36982,95.1892,115.40137,97.27781,108.98951,116.29162,84.34055,107.38521,93.76413,88.661,94.97035,91.75861,81.58231,93.7121,147.69767,129.55309,125.14423,104.8114,71.9597,95.24301,0.11034,1.19452,1.29646,.v,2849.764061,48.0,2.0
3334,3,33,157.2677,126.75737,131.87939,175.3295,124.60351,151.40893,135.41985,163.45647,158.96972,114.77146,174.0033,134.95411,138.40026,165.88317,112.65633,166.00778,144.53702,181.63649,99.70175,132.15959,2.53125,2.3554,3.63381,3.35123,540.398262,56.0,2.0
9996,995,995,267.97017,286.57949,298.60149,247.9335,275.32628,275.54243,268.13194,265.35175,261.49981,256.73117,246.9939,260.36194,266.94746,254.36137,261.41448,247.22489,222.46797,249.47493,267.6629,240.88543,.v,.v,.v,.v,1134.480995,17.0,2.0
5132,5,51,291.57101,289.03869,296.47776,267.23082,317.26189,248.46697,311.4154,296.02061,290.05117,281.91528,268.85173,270.26018,282.03339,272.56993,243.55312,251.35867,266.00636,265.36409,269.02878,256.00422,1.4756,1.38448,0.20752,0.63174,1246.213707,23.0,2.0
9111,9,91,186.79884,197.50735,172.10759,186.89316,153.55549,181.26284,172.47466,180.83735,181.79812,163.54789,201.87525,180.69542,186.04887,200.43007,174.61825,205.23327,188.60816,196.68485,194.68123,164.11647,0.11034,1.0117,0.20752,1.0763,11356.308149,42.0,2.0
9996,995,995,140.7493,139.06167,145.35216,140.60359,119.6121,135.05295,152.34682,126.92676,126.55862,144.83275,151.53805,131.95002,149.54385,126.83886,130.39373,157.73551,135.93256,147.80468,135.70687,152.21875,.v,.v,.v,.v,4170.054356,45.0,2.0
5153,5,51,154.95913,183.44572,160.89568,185.99287,169.06122,190.19013,164.27967,162.61273,176.43457,171.12575,160.18321,188.94789,142.41274,161.05173,164.1759,167.71803,160.10292,163.16328,168.716,154.49125,1.01566,2.99923,2.73454,1.36172,578.240332,62.0,1.0
2341,2,23,266.53848,283.2258,235.2065,223.5786,265.29706,237.85589,248.24453,250.86598,275.40917,246.739,282.44486,262.15257,270.09508,268.63584,271.92835,249.95089,265.96967,247.30893,247.19241,245.90838,2.43552,2.13836,2.51711,1.66708,850.011035,38.0,2.0
7533,7,75,201.18632,213.21374,176.22367,217.81357,209.91093,194.37294,194.3459,191.0487,197.70905,202.59293,162.93396,214.00368,196.41914,190.59298,196.07796,186.36856,186.71554,175.44769,207.4428,180.40542,0.85746,2.38083,1.1898,0.9185,3183.933046,64.0,2.0
9996,996,996,250.07101,258.25377,267.71301,246.73762,241.01835,253.4133,252.76363,249.80743,255.48941,236.40963,233.20389,249.02313,251.44088,261.95075,242.29307,270.17011,253.29273,259.39538,268.87032,222.14057,1.9846,1.83264,2.13379,1.50649,2491.461065,20.0,1.0
3342,3,33,212.20831,212.89408,219.47092,236.27157,186.89182,210.12776,213.01082,215.02129,235.54981,240.42608,215.20768,245.13105,244.14572,213.71259,214.6982,215.33507,215.63857,197.88986,231.7465,206.77249,3.34179,4.13788,3.63381,2.41101,4655.786432,56.0,2.0
9111,9,91,187.97755,197.90015,150.9369,190.41885,184.67661,188.61297,211.97956,219.58528,183.38038,205.66342,147.74086,151.63756,143.68294,169.0726,161.326,171.68699,169.91895,179.06614,167.54181,158.38106,0.11034,-1.81651,0.20752,.v,1457.899446,50.0,2.0
3334,3,33,238.24792,251.97807,223.23637,237.94559,225.34045,228.65905,280.86556,249.81744,247.78749,233.32514,255.43844,261.35383,242.99852,230.42896,247.54697,255.4147,270.63913,242.76713,246.35028,249.36084,4.64999,2.50654,3.63381,2.14845,7847.385431,30.0,1.0
